Date,Open,High,Low,Close,Adj Close,Volume
2013-03-19,170.100006,174.000000,169.500000,170.250000,131.521423,307448
2013-03-20,170.149994,172.250000,169.149994,170.649994,131.830429,35026
2013-03-21,170.649994,172.199997,170.000000,170.000000,131.328293,11058
2013-03-22,170.050003,171.000000,170.000000,170.550003,131.753189,4562
2013-03-25,170.199997,174.199997,170.000000,170.000000,131.328293,39769
2013-03-26,170.100006,174.000000,170.000000,173.449997,133.993530,7430
2013-03-28,174.000000,174.000000,167.100006,170.149994,131.444199,3884
2013-04-01,169.100006,171.750000,167.500000,170.600006,131.791840,3192
2013-04-02,168.149994,171.449997,167.050003,170.550003,131.753189,27648
2013-04-03,170.850006,178.899994,170.050003,174.350006,134.688766,94570
2013-04-04,175.000000,176.649994,170.550003,174.000000,134.418381,9475
2013-04-05,172.350006,174.949997,170.699997,171.399994,132.409821,136312
2013-04-08,170.000000,174.149994,169.050003,170.000000,131.328293,38977
2013-04-09,170.199997,171.800003,170.000000,170.250000,131.521423,7300
2013-04-10,170.449997,171.949997,168.399994,170.000000,131.328293,5847
2013-04-11,169.050003,172.600006,169.050003,170.000000,131.328293,57910
2013-04-12,173.949997,173.949997,167.500000,170.149994,131.444199,204787
2013-04-15,170.050003,172.399994,168.399994,169.649994,131.057968,6109
2013-04-16,168.250000,172.000000,166.500000,169.149994,130.671631,8240
2013-04-17,169.000000,171.050003,167.100006,167.199997,129.165268,4220
2013-04-18,168.300003,170.000000,159.100006,166.149994,128.354126,23176
2013-04-22,168.949997,170.449997,166.000000,166.899994,128.933502,2577
2013-04-23,166.600006,173.800003,164.000000,170.300003,131.560043,8523
2013-04-25,167.149994,171.850006,162.100006,163.949997,126.654564,59122
2013-04-26,164.000000,168.800003,158.000000,166.850006,128.894867,78917
2013-04-29,169.600006,172.899994,167.250000,171.449997,132.448425,18101
2013-04-30,171.000000,176.000000,169.050003,175.000000,135.190933,13872
2013-05-02,176.500000,177.899994,171.350006,176.600006,136.426941,11874
2013-05-03,173.300003,176.449997,171.649994,175.149994,135.306778,14538
2013-05-06,178.949997,178.949997,171.149994,178.050003,137.547119,14341
2013-05-07,178.050003,178.649994,173.500000,177.449997,137.083572,9147
2013-05-08,176.000000,179.000000,173.750000,175.399994,135.499893,3641
2013-05-09,178.550003,178.550003,174.199997,176.000000,135.963425,4689
2013-05-10,174.949997,174.949997,169.000000,170.899994,132.023544,20979
2013-05-13,171.800003,171.850006,169.199997,170.050003,131.366928,3058
2013-05-14,168.399994,169.949997,167.399994,168.000000,129.783264,1218
